embedding1,embedding2,label
"[0.597102165222168, -0.7182797789573669, 0.5912952423095703, -1.8446271419525146, 0.019138043746352196, -0.1856159120798111, 1.9495002031326294, -2.2071425914764404, -2.556260585784912, -0.9253466725349426, -1.1721646785736084, 0.7488925457000732, 1.0042694807052612, -2.9687438011169434, 2.185664176940918, -0.9089536070823669, -0.9814507365226746]","[-1.696416974067688, -0.4713132977485657, -1.015239953994751, 0.12471683323383331, 0.6763161420822144, 0.22196710109710693, 2.618595600128174, 0.761277973651886, 0.46546781063079834, -1.5544885396957397, -2.262012004852295, -0.575869083404541, -0.5944127440452576, -2.266589403152466, 1.7884044647216797, -1.1697766780853271, -2.4814159870147705]",0
"[-0.38541239500045776, -0.8074758648872375, 0.8202493190765381, -0.8736506700515747, 0.2127968668937683, -1.4674131870269775, 1.9363007545471191, -2.4778549671173096, -1.3973582983016968, 2.6021766662597656, -1.8729963302612305, 0.6025184988975525, -0.14331106841564178, -2.6902694702148438, 2.6029558181762695, -1.5569778680801392, -1.152161717414856]","[0.035587988793849945, -1.120078444480896, -0.4444440007209778, 0.1336815357208252, -0.20476269721984863, -2.162919759750366, 2.4106647968292236, -0.4391871988773346, 0.8212001919746399, -1.3679569959640503, -1.5228689908981323, 1.0287200212478638, -1.5442715883255005, -2.0204057693481445, 1.6426163911819458, -1.870672583580017, -2.461871862411499]",1
"[-0.38541239500045776, -0.8074758648872375, 0.8202493190765381, -0.8736506700515747, 0.2127968668937683, -1.4674131870269775, 1.9363007545471191, -2.4778549671173096, -1.3973582983016968, 2.6021766662597656, -1.8729963302612305, 0.6025184988975525, -0.14331106841564178, -2.6902694702148438, 2.6029558181762695, -1.5569778680801392, -1.152161717414856]","[-1.3136177062988281, -0.2576945126056671, -1.7622135877609253, -0.45108285546302795, 1.54228675365448, -1.753399133682251, 1.926864504814148, 0.1777617186307907, -1.3617850542068481, -0.8252393007278442, -1.0981323719024658, 0.6181051731109619, -1.7482305765151978, -2.18174409866333, 1.8088855743408203, -2.0554606914520264, -1.9965850114822388]",0
"[2.5316383838653564, -0.17105181515216827, 0.6895427107810974, -1.8918310403823853, 1.0744656324386597, -1.864520788192749, 2.6429154872894287, -2.8505802154541016, -1.6958047151565552, -1.9002635478973389, -1.6815751791000366, -0.4220943748950958, 2.319572925567627, -2.921297073364258, 2.2048308849334717, 0.1760644018650055, -1.685082197189331]","[0.2541348338127136, 0.6567765474319458, 0.6079453825950623, -0.7618834972381592, -0.02448204532265663, -1.745172142982483, 1.7490744590759277, -1.4420310258865356, -1.6853135824203491, 0.2048693299293518, 0.29669108986854553, 1.1589362621307373, 0.378892183303833, -2.479375123977661, 2.0495169162750244, -2.5986311435699463, -2.465532064437866]",1
"[2.5316383838653564, -0.17105181515216827, 0.6895427107810974, -1.8918310403823853, 1.0744656324386597, -1.864520788192749, 2.6429154872894287, -2.8505802154541016, -1.6958047151565552, -1.9002635478973389, -1.6815751791000366, -0.4220943748950958, 2.319572925567627, -2.921297073364258, 2.2048308849334717, 0.1760644018650055, -1.685082197189331]","[0.5117130279541016, 0.5753747820854187, 0.1694924384355545, -2.169217109680176, 0.2170017808675766, -1.3220939636230469, 0.4765625596046448, -2.57649302482605, -0.32211577892303467, -0.9528856873512268, -1.620505928993225, 1.6266554594039917, -0.612770140171051, -2.34084153175354, 1.9919599294662476, -0.9901349544525146, -1.4565329551696777]",0
"[-1.1142863035202026, 0.14593808352947235, -1.524179220199585, -0.7890572547912598, 3.013190507888794, -2.4958763122558594, 2.6549785137176514, 1.5144437551498413, -1.3530937433242798, -0.6707670092582703, -0.8684284090995789, -0.6419858932495117, -2.885218620300293, -2.773076295852661, 0.4923318922519684, -2.7783071994781494, -3.16558575630188]","[-1.2457870244979858, 0.3821488916873932, -1.6154741048812866, -0.8387451171875, 0.8437068462371826, -1.3568367958068848, 2.2066969871520996, 1.6098933219909668, -0.9341486692428589, -0.5467782616615295, -0.6466953754425049, -0.6865552067756653, -2.4876229763031006, -2.210355520248413, 1.2568635940551758, -2.1231846809387207, -2.1641480922698975]",1
"[-1.1142863035202026, 0.14593808352947235, -1.524179220199585, -0.7890572547912598, 3.013190507888794, -2.4958763122558594, 2.6549785137176514, 1.5144437551498413, -1.3530937433242798, -0.6707670092582703, -0.8684284090995789, -0.6419858932495117, -2.885218620300293, -2.773076295852661, 0.4923318922519684, -2.7783071994781494, -3.16558575630188]","[0.21872670948505402, 0.5375955700874329, 0.7801452875137329, -0.634698212146759, 0.11454292386770248, -1.6972168684005737, 1.8899710178375244, -1.19125497341156, -1.1853746175765991, -0.7089044451713562, -0.9821600317955017, -1.3383277654647827, 0.7033911943435669, -2.6096785068511963, 1.846475601196289, -2.1504271030426025, 0.29314664006233215]",0
"[-1.1911293268203735, -1.1673190593719482, 0.9222909808158875, 0.18302056193351746, 0.040022000670433044, -0.6987147331237793, 1.5813366174697876, -0.9468058347702026, -1.6247596740722656, 3.0183117389678955, -0.7069383859634399, 0.4949507713317871, -1.2157819271087646, -2.5810084342956543, 2.4112000465393066, -1.6832873821258545, -1.6961958408355713]","[-1.1210700273513794, 0.9475245475769043, -0.5013399720191956, -1.4308985471725464, -1.4481781721115112, -0.5129963755607605, 0.6017102003097534, -1.4180012941360474, -1.1044597625732422, -0.07304205000400543, 0.5010764598846436, 1.285438060760498, 0.10650842636823654, -2.1867339611053467, 1.8704878091812134, -2.3299832344055176, -0.6522241234779358]",1
"[-1.1911293268203735, -1.1673190593719482, 0.9222909808158875, 0.18302056193351746, 0.040022000670433044, -0.6987147331237793, 1.5813366174697876, -0.9468058347702026, -1.6247596740722656, 3.0183117389678955, -0.7069383859634399, 0.4949507713317871, -1.2157819271087646, -2.5810084342956543, 2.4112000465393066, -1.6832873821258545, -1.6961958408355713]","[1.7878834009170532, -0.31745466589927673, 0.5569902658462524, -1.3586584329605103, 0.6889877915382385, -1.6007004976272583, 1.5418484210968018, -2.2748377323150635, -0.8545222878456116, -0.6970751881599426, -1.143231749534607, -0.9999986886978149, 1.8809897899627686, -2.634815216064453, 1.8847706317901611, -1.6504926681518555, -0.024078883230686188]",0
"[-0.3645153045654297, -1.678200602531433, 0.3912912607192993, -1.843390703201294, 0.3122895061969757, -1.3304369449615479, 2.1290619373321533, -3.074378490447998, -1.2209194898605347, -1.4796724319458008, 0.010928142815828323, 1.3519372940063477, 1.4317495822906494, -3.113179922103882, 2.8312480449676514, -2.0262415409088135, 0.16235637664794922]","[1.993739128112793, -0.14021393656730652, 0.17014749348163605, -2.147573471069336, 0.42197322845458984, -2.08984375, 2.3263161182403564, -2.604741096496582, -0.7998940944671631, -1.5716190338134766, -1.420638918876648, -0.4054431915283203, -0.06671417504549026, -2.6698176860809326, 1.9980071783065796, -1.1816514730453491, -2.504926919937134]",1
"[-0.3645153045654297, -1.678200602531433, 0.3912912607192993, -1.843390703201294, 0.3122895061969757, -1.3304369449615479, 2.1290619373321533, -3.074378490447998, -1.2209194898605347, -1.4796724319458008, 0.010928142815828323, 1.3519372940063477, 1.4317495822906494, -3.113179922103882, 2.8312480449676514, -2.0262415409088135, 0.16235637664794922]","[2.2677628993988037, 0.33464500308036804, 1.449979543685913, -2.892545461654663, -0.3803953528404236, -3.1632187366485596, 3.0192904472351074, -1.9974650144577026, -2.4523587226867676, -1.240049123764038, -0.9015381932258606, -0.25684699416160583, -1.5382890701293945, -3.0881192684173584, 1.6328647136688232, -1.331748604774475, -2.566565752029419]",0
"[2.265206813812256, 0.15013033151626587, 0.3138282299041748, -1.6612564325332642, -0.5901776552200317, -2.549624443054199, 1.3447086811065674, -2.7859880924224854, -0.872933030128479, -1.6197041273117065, -1.7996983528137207, -0.6811177730560303, 0.5301082730293274, -2.4133341312408447, 1.9986364841461182, -1.9366075992584229, -0.2153647541999817]","[2.6069772243499756, -0.9889206290245056, 1.8064697980880737, -1.4703786373138428, 0.654171347618103, -2.5019283294677734, 2.8410027027130127, -2.5042436122894287, -1.0014557838439941, -2.1031928062438965, -1.905678391456604, -0.744909942150116, -2.0937089920043945, -2.8807666301727295, 1.892565131187439, 0.11310243606567383, -1.6151067018508911]",1
"[2.265206813812256, 0.15013033151626587, 0.3138282299041748, -1.6612564325332642, -0.5901776552200317, -2.549624443054199, 1.3447086811065674, -2.7859880924224854, -0.872933030128479, -1.6197041273117065, -1.7996983528137207, -0.6811177730560303, 0.5301082730293274, -2.4133341312408447, 1.9986364841461182, -1.9366075992584229, -0.2153647541999817]","[-0.1493775099515915, 0.2356986701488495, -0.30677860975265503, -0.1305686980485916, 1.0158336162567139, -1.7577447891235352, 1.6670199632644653, -0.21468061208724976, -0.38419726490974426, -0.26805731654167175, -1.4645805358886719, 0.3130587339401245, -1.6217025518417358, -1.896178960800171, 1.1778638362884521, -1.7877130508422852, -1.9442909955978394]",0
"[-0.5242871046066284, 0.5161628127098083, 1.200467586517334, -0.28437554836273193, 0.06738326698541641, -1.112705945968628, 1.9150787591934204, -2.3097846508026123, -1.4627535343170166, -2.0277061462402344, -0.6623004674911499, 1.4729299545288086, -0.018051927909255028, -2.536160469055176, 1.6067241430282593, -0.8561625480651855, -1.9583072662353516]","[0.6956779360771179, -0.48762065172195435, 0.11904340982437134, -1.68117094039917, 0.8071421384811401, -2.6001341342926025, 1.7322447299957275, -2.4117021560668945, -1.3244359493255615, -2.175267457962036, -0.05872366949915886, 0.086467444896698, -0.532817542552948, -2.5066373348236084, 1.842833161354065, -1.2180453538894653, -1.2995721101760864]",1
"[-0.5242871046066284, 0.5161628127098083, 1.200467586517334, -0.28437554836273193, 0.06738326698541641, -1.112705945968628, 1.9150787591934204, -2.3097846508026123, -1.4627535343170166, -2.0277061462402344, -0.6623004674911499, 1.4729299545288086, -0.018051927909255028, -2.536160469055176, 1.6067241430282593, -0.8561625480651855, -1.9583072662353516]","[2.180111885070801, -1.038375973701477, -0.8843699097633362, -2.8206419944763184, 1.592733383178711, -2.017024517059326, 2.0120580196380615, -3.1300947666168213, -1.8793748617172241, -1.544535756111145, -1.792633056640625, 0.05196076259016991, 2.396199941635132, -3.085304021835327, 3.0242068767547607, 0.11054331064224243, -0.5877297520637512]",0
"[1.4816206693649292, 1.6087955236434937, 1.7051324844360352, -2.5208959579467773, -0.9198070168495178, -1.9179033041000366, 2.5797622203826904, -3.1347570419311523, -0.34438785910606384, -2.1297876834869385, -2.3448104858398438, -0.38851386308670044, 0.49035924673080444, -3.308138132095337, 2.469949722290039, -2.0034801959991455, 0.18383711576461792]","[2.1136362552642822, 1.0692975521087646, 0.6325226426124573, -2.653080463409424, 1.18831205368042, -0.5379005670547485, 2.0033645629882812, -2.3976500034332275, -1.9889161586761475, -0.7999743819236755, -1.017910361289978, -1.4580212831497192, 0.5698538422584534, -3.046647071838379, 1.5082385540008545, -1.140520453453064, 0.01851048320531845]",1
"[1.4816206693649292, 1.6087955236434937, 1.7051324844360352, -2.5208959579467773, -0.9198070168495178, -1.9179033041000366, 2.5797622203826904, -3.1347570419311523, -0.34438785910606384, -2.1297876834869385, -2.3448104858398438, -0.38851386308670044, 0.49035924673080444, -3.308138132095337, 2.469949722290039, -2.0034801959991455, 0.18383711576461792]","[0.9259909987449646, -0.6778245568275452, 1.0089097023010254, -1.4732722043991089, 0.7976971864700317, -1.3852559328079224, 2.2926838397979736, -0.47196272015571594, -0.5895837545394897, -0.2897055447101593, -0.6398508548736572, 0.04938221350312233, -0.7249137163162231, -2.5047075748443604, 1.7049793004989624, -1.5635881423950195, -1.1987217664718628]",0
"[-0.3382408916950226, 1.415320634841919, 0.7522854208946228, 0.0388602577149868, 1.035499930381775, -2.879426956176758, 2.0346176624298096, -2.533550977706909, 0.9404571056365967, -2.5885632038116455, -2.8217780590057373, 0.7289276123046875, 0.08579511195421219, -2.6949541568756104, 1.1026194095611572, -2.9196360111236572, -2.6175036430358887]","[-2.097306251525879, -0.06261679530143738, 0.526268720626831, 0.7287130355834961, -0.04512336477637291, -0.8596320748329163, 2.682915210723877, 0.06636328250169754, 1.7222981452941895, -1.087312936782837, -1.5963653326034546, 0.5077206492424011, -1.37016761302948, -2.211388349533081, 1.562693476676941, -1.9417115449905396, -1.9505537748336792]",1
"[-0.3382408916950226, 1.415320634841919, 0.7522854208946228, 0.0388602577149868, 1.035499930381775, -2.879426956176758, 2.0346176624298096, -2.533550977706909, 0.9404571056365967, -2.5885632038116455, -2.8217780590057373, 0.7289276123046875, 0.08579511195421219, -2.6949541568756104, 1.1026194095611572, -2.9196360111236572, -2.6175036430358887]","[-0.2833370864391327, -0.33869418501853943, 0.49002835154533386, -0.7062813639640808, 0.3431243598461151, -1.8809590339660645, 2.6346843242645264, -0.9534145593643188, 0.09566278010606766, 0.385804682970047, -0.06816010177135468, 1.1450598239898682, -3.1081793308258057, -2.3226752281188965, 1.191607117652893, -2.712486982345581, -3.1264383792877197]",0
"[-0.35759875178337097, -1.1464310884475708, -0.6987984776496887, -0.4996262192726135, 0.3559132516384125, -2.349849224090576, 1.6413838863372803, -1.549652099609375, -1.9187126159667969, -2.1792566776275635, -0.15380607545375824, 0.6177864670753479, 0.010918055661022663, -2.400608777999878, 2.377993106842041, -1.141711711883545, -1.967998743057251]","[1.2249363660812378, -0.2766125500202179, 0.4091971218585968, -1.537731647491455, 0.922085702419281, -1.1679872274398804, 2.183504343032837, -2.158804416656494, -0.7950742840766907, 0.21799367666244507, -2.243353843688965, 1.0027564764022827, -0.9735265374183655, -2.437807321548462, 1.8725751638412476, -0.8483363389968872, -2.648679256439209]",1
"[-0.35759875178337097, -1.1464310884475708, -0.6987984776496887, -0.4996262192726135, 0.3559132516384125, -2.349849224090576, 1.6413838863372803, -1.549652099609375, -1.9187126159667969, -2.1792566776275635, -0.15380607545375824, 0.6177864670753479, 0.010918055661022663, -2.400608777999878, 2.377993106842041, -1.141711711883545, -1.967998743057251]","[-1.4437798261642456, 0.8220149874687195, -1.1862965822219849, -0.0275192242115736, -0.29612213373184204, -1.8699028491973877, 2.005607843399048, 0.013139190152287483, -0.9880406856536865, -0.9062907695770264, -0.3759317696094513, 0.3944025933742523, -1.2811024188995361, -2.044374942779541, 1.6688053607940674, -2.286686658859253, -1.8885524272918701]",0
"[-0.6721546053886414, -0.9251714944839478, 2.7785089015960693, 0.1278161108493805, 1.8252326250076294, -1.2083748579025269, 2.808260679244995, -2.6866068840026855, 0.7265836596488953, -0.7747974991798401, -3.1555421352386475, 2.4976272583007812, -2.3881239891052246, -3.0343117713928223, 0.71371990442276, -0.819514274597168, -2.2951323986053467]","[-0.9934898018836975, -1.0898864269256592, 0.8052793741226196, 1.2864322662353516, 1.2774940729141235, -0.06426841020584106, 1.803964614868164, -0.997460126876831, -0.6821760535240173, -1.1012845039367676, -2.202423095703125, -0.19735410809516907, -0.8311464190483093, -2.328042984008789, 1.8877865076065063, -1.327321171760559, -0.5820174813270569]",1
"[-0.6721546053886414, -0.9251714944839478, 2.7785089015960693, 0.1278161108493805, 1.8252326250076294, -1.2083748579025269, 2.808260679244995, -2.6866068840026855, 0.7265836596488953, -0.7747974991798401, -3.1555421352386475, 2.4976272583007812, -2.3881239891052246, -3.0343117713928223, 0.71371990442276, -0.819514274597168, -2.2951323986053467]","[-0.17197857797145844, 0.2491498440504074, 0.18707413971424103, -0.2751639485359192, -0.39058443903923035, -0.9399757981300354, 1.6832911968231201, -2.147373676300049, -1.127017855644226, -1.6737399101257324, -0.9098416566848755, 0.23089317977428436, 2.035853862762451, -2.6490657329559326, 2.437779664993286, -1.741888403892517, -0.14612337946891785]",0
