embedding1,embedding2,label
"[0.16110190749168396, 0.4123710095882416, 1.808572769165039, -1.4186917543411255, 0.8825652599334717, -2.883344888687134, 3.1740150451660156, -1.8946824073791504, 2.01343035697937, -1.54766845703125, -0.7753109335899353, 0.7194671630859375, -2.421569347381592, -2.7824041843414307, 1.9803353548049927, -1.7719743251800537, -1.8104071617126465]","[-0.15529845654964447, -1.255246877670288, -0.3376926779747009, 0.08594487607479095, 1.7447187900543213, -0.29171016812324524, 2.076486110687256, -1.0192863941192627, 0.4712570011615753, -1.8489181995391846, -1.311976432800293, 0.7631551027297974, 0.4113982021808624, -2.318526029586792, 1.1040699481964111, -1.8946545124053955, -0.8912288546562195]",0
"[0.16110190749168396, 0.4123710095882416, 1.808572769165039, -1.4186917543411255, 0.8825652599334717, -2.883344888687134, 3.1740150451660156, -1.8946824073791504, 2.01343035697937, -1.54766845703125, -0.7753109335899353, 0.7194671630859375, -2.421569347381592, -2.7824041843414307, 1.9803353548049927, -1.7719743251800537, -1.8104071617126465]","[-1.4038666486740112, -1.6206151247024536, -0.36360201239585876, 1.7362148761749268, 0.9185550808906555, -1.9582386016845703, 3.065607786178589, 0.8128798007965088, 0.44473186135292053, -1.216137170791626, -0.5033038854598999, -1.3143154382705688, -1.923425316810608, -2.2216784954071045, 1.5917906761169434, -2.334441900253296, -2.293026924133301]",0
"[1.0671029090881348, 1.133599877357483, 1.7625445127487183, -2.778740882873535, 1.9561649560928345, -2.0347328186035156, 2.2056736946105957, -3.608802080154419, -1.394456386566162, -3.830280303955078, -2.0994009971618652, 1.4911004304885864, -0.847642183303833, -3.201798677444458, 2.16758394241333, 0.5833103060722351, -0.15483516454696655]","[-0.5099266767501831, -0.06029241532087326, -0.36057552695274353, -1.2139705419540405, 0.66082763671875, -0.568588376045227, 1.8834773302078247, -1.6531490087509155, -1.2362737655639648, 0.6950423717498779, -0.8175539374351501, 0.8673079013824463, 2.1230404376983643, -2.651740074157715, 2.577484369277954, -2.229231119155884, 0.3036244511604309]",1
"[1.0671029090881348, 1.133599877357483, 1.7625445127487183, -2.778740882873535, 1.9561649560928345, -2.0347328186035156, 2.2056736946105957, -3.608802080154419, -1.394456386566162, -3.830280303955078, -2.0994009971618652, 1.4911004304885864, -0.847642183303833, -3.201798677444458, 2.16758394241333, 0.5833103060722351, -0.15483516454696655]","[-0.42224109172821045, -1.383415699005127, 1.5684962272644043, -1.210769772529602, 1.2320165634155273, -1.583458662033081, 1.7615405321121216, -2.183290481567383, -0.9022947549819946, -0.8476447463035583, -1.3648501634597778, 1.0214011669158936, 0.6585810780525208, -2.5088307857513428, 1.7954713106155396, -1.3751425743103027, -0.3602631092071533]",1
"[1.0671029090881348, 1.133599877357483, 1.7625445127487183, -2.778740882873535, 1.9561649560928345, -2.0347328186035156, 2.2056736946105957, -3.608802080154419, -1.394456386566162, -3.830280303955078, -2.0994009971618652, 1.4911004304885864, -0.847642183303833, -3.201798677444458, 2.16758394241333, 0.5833103060722351, -0.15483516454696655]","[2.6085495948791504, 0.41816234588623047, 2.274317979812622, -1.909746766090393, 0.8858239054679871, -2.374788999557495, 1.7105315923690796, -3.3054518699645996, -2.1125354766845703, -1.4495391845703125, -2.140374183654785, -0.4788754880428314, 0.6045854091644287, -2.9591786861419678, 1.78531813621521, -1.0203838348388672, -1.7755458354949951]",1
"[1.0671029090881348, 1.133599877357483, 1.7625445127487183, -2.778740882873535, 1.9561649560928345, -2.0347328186035156, 2.2056736946105957, -3.608802080154419, -1.394456386566162, -3.830280303955078, -2.0994009971618652, 1.4911004304885864, -0.847642183303833, -3.201798677444458, 2.16758394241333, 0.5833103060722351, -0.15483516454696655]","[0.6841392517089844, -0.25616198778152466, 0.901006281375885, -1.5579980611801147, 0.5789610743522644, -0.5155219435691833, 2.4506208896636963, -2.1805145740509033, -0.7273029088973999, -0.3230726718902588, -1.828070044517517, 1.1075499057769775, 1.045274019241333, -3.049873113632202, 2.5979115962982178, -2.0231924057006836, 1.3663876056671143]",1
"[1.0671029090881348, 1.133599877357483, 1.7625445127487183, -2.778740882873535, 1.9561649560928345, -2.0347328186035156, 2.2056736946105957, -3.608802080154419, -1.394456386566162, -3.830280303955078, -2.0994009971618652, 1.4911004304885864, -0.847642183303833, -3.201798677444458, 2.16758394241333, 0.5833103060722351, -0.15483516454696655]","[-0.6560057997703552, -0.4994949996471405, 0.2760597765445709, 0.10103502869606018, 0.7205690741539001, -1.9756674766540527, 2.1400537490844727, -0.9336712956428528, -1.3240113258361816, 0.5061888694763184, -0.2630517780780792, 0.8376408219337463, -0.5633255243301392, -2.2879536151885986, 2.323723793029785, -2.494899034500122, -2.223745346069336]",1
"[1.0671029090881348, 1.133599877357483, 1.7625445127487183, -2.778740882873535, 1.9561649560928345, -2.0347328186035156, 2.2056736946105957, -3.608802080154419, -1.394456386566162, -3.830280303955078, -2.0994009971618652, 1.4911004304885864, -0.847642183303833, -3.201798677444458, 2.16758394241333, 0.5833103060722351, -0.15483516454696655]","[-2.008272409439087, 0.45522674918174744, -0.05665488541126251, -0.6535191535949707, 0.2253410518169403, -1.5104550123214722, 2.026495933532715, -1.3696988821029663, -1.4360668659210205, -0.6880589723587036, 0.05913034826517105, 0.9081981182098389, -0.3109067976474762, -2.0975289344787598, 1.4598114490509033, -1.3555784225463867, -2.333143711090088]",0
"[1.0671029090881348, 1.133599877357483, 1.7625445127487183, -2.778740882873535, 1.9561649560928345, -2.0347328186035156, 2.2056736946105957, -3.608802080154419, -1.394456386566162, -3.830280303955078, -2.0994009971618652, 1.4911004304885864, -0.847642183303833, -3.201798677444458, 2.16758394241333, 0.5833103060722351, -0.15483516454696655]","[-0.15222419798374176, -0.9305599331855774, -1.1395626068115234, -0.6890039443969727, 0.1917356252670288, -1.1187878847122192, 1.8670403957366943, -0.2607102692127228, -0.16880445182323456, -0.133235365152359, -1.5936475992202759, -0.24153244495391846, 0.5313032269477844, -2.261584997177124, 1.944077968597412, -2.018662691116333, -1.0719830989837646]",0
"[1.0671029090881348, 1.133599877357483, 1.7625445127487183, -2.778740882873535, 1.9561649560928345, -2.0347328186035156, 2.2056736946105957, -3.608802080154419, -1.394456386566162, -3.830280303955078, -2.0994009971618652, 1.4911004304885864, -0.847642183303833, -3.201798677444458, 2.16758394241333, 0.5833103060722351, -0.15483516454696655]","[1.3649128675460815, -0.9948980212211609, 1.0507056713104248, -2.062549352645874, 0.29872751235961914, -2.84124493598938, 1.777508020401001, -2.76625657081604, -0.9833438992500305, -2.0122604370117188, -0.7620651125907898, -0.04261127486824989, 0.8643728494644165, -2.276834011077881, 2.0253214836120605, 0.5203649997711182, -1.1611520051956177]",0
"[1.0671029090881348, 1.133599877357483, 1.7625445127487183, -2.778740882873535, 1.9561649560928345, -2.0347328186035156, 2.2056736946105957, -3.608802080154419, -1.394456386566162, -3.830280303955078, -2.0994009971618652, 1.4911004304885864, -0.847642183303833, -3.201798677444458, 2.16758394241333, 0.5833103060722351, -0.15483516454696655]","[1.234300971031189, 1.374070167541504, 2.1276981830596924, -3.2384164333343506, -0.023936964571475983, -2.5323283672332764, 1.7994799613952637, -3.5164554119110107, -1.162684679031372, -0.7482017874717712, -1.8313242197036743, -0.172135591506958, 0.2042343020439148, -3.0761756896972656, 3.050523519515991, 0.4829031229019165, -1.646754503250122]",0
"[1.0671029090881348, 1.133599877357483, 1.7625445127487183, -2.778740882873535, 1.9561649560928345, -2.0347328186035156, 2.2056736946105957, -3.608802080154419, -1.394456386566162, -3.830280303955078, -2.0994009971618652, 1.4911004304885864, -0.847642183303833, -3.201798677444458, 2.16758394241333, 0.5833103060722351, -0.15483516454696655]","[0.2573230266571045, -0.25206270813941956, 2.0065629482269287, -0.462435781955719, 0.5729199051856995, -1.9464155435562134, 2.2290592193603516, -1.5218573808670044, 1.2586703300476074, 0.724622368812561, -1.5684866905212402, -0.6906585693359375, -0.3856527805328369, -2.2481987476348877, 1.9359866380691528, -1.0994601249694824, -1.188040018081665]",0
"[0.5194913744926453, -0.7763782739639282, 1.7036716938018799, -1.2640498876571655, -0.875148594379425, -2.216695785522461, 1.8733710050582886, -2.653481960296631, -1.354717493057251, -1.3801653385162354, -0.614679753780365, 0.7691525220870972, 1.0348167419433594, -2.461376190185547, 1.9245864152908325, -0.8557646870613098, -0.8804457187652588]","[-0.5099266767501831, -0.06029241532087326, -0.36057552695274353, -1.2139705419540405, 0.66082763671875, -0.568588376045227, 1.8834773302078247, -1.6531490087509155, -1.2362737655639648, 0.6950423717498779, -0.8175539374351501, 0.8673079013824463, 2.1230404376983643, -2.651740074157715, 2.577484369277954, -2.229231119155884, 0.3036244511604309]",1
"[0.5194913744926453, -0.7763782739639282, 1.7036716938018799, -1.2640498876571655, -0.875148594379425, -2.216695785522461, 1.8733710050582886, -2.653481960296631, -1.354717493057251, -1.3801653385162354, -0.614679753780365, 0.7691525220870972, 1.0348167419433594, -2.461376190185547, 1.9245864152908325, -0.8557646870613098, -0.8804457187652588]","[-0.42224109172821045, -1.383415699005127, 1.5684962272644043, -1.210769772529602, 1.2320165634155273, -1.583458662033081, 1.7615405321121216, -2.183290481567383, -0.9022947549819946, -0.8476447463035583, -1.3648501634597778, 1.0214011669158936, 0.6585810780525208, -2.5088307857513428, 1.7954713106155396, -1.3751425743103027, -0.3602631092071533]",1
"[0.5194913744926453, -0.7763782739639282, 1.7036716938018799, -1.2640498876571655, -0.875148594379425, -2.216695785522461, 1.8733710050582886, -2.653481960296631, -1.354717493057251, -1.3801653385162354, -0.614679753780365, 0.7691525220870972, 1.0348167419433594, -2.461376190185547, 1.9245864152908325, -0.8557646870613098, -0.8804457187652588]","[2.6085495948791504, 0.41816234588623047, 2.274317979812622, -1.909746766090393, 0.8858239054679871, -2.374788999557495, 1.7105315923690796, -3.3054518699645996, -2.1125354766845703, -1.4495391845703125, -2.140374183654785, -0.4788754880428314, 0.6045854091644287, -2.9591786861419678, 1.78531813621521, -1.0203838348388672, -1.7755458354949951]",1
"[0.5194913744926453, -0.7763782739639282, 1.7036716938018799, -1.2640498876571655, -0.875148594379425, -2.216695785522461, 1.8733710050582886, -2.653481960296631, -1.354717493057251, -1.3801653385162354, -0.614679753780365, 0.7691525220870972, 1.0348167419433594, -2.461376190185547, 1.9245864152908325, -0.8557646870613098, -0.8804457187652588]","[0.6841392517089844, -0.25616198778152466, 0.901006281375885, -1.5579980611801147, 0.5789610743522644, -0.5155219435691833, 2.4506208896636963, -2.1805145740509033, -0.7273029088973999, -0.3230726718902588, -1.828070044517517, 1.1075499057769775, 1.045274019241333, -3.049873113632202, 2.5979115962982178, -2.0231924057006836, 1.3663876056671143]",1
"[0.5194913744926453, -0.7763782739639282, 1.7036716938018799, -1.2640498876571655, -0.875148594379425, -2.216695785522461, 1.8733710050582886, -2.653481960296631, -1.354717493057251, -1.3801653385162354, -0.614679753780365, 0.7691525220870972, 1.0348167419433594, -2.461376190185547, 1.9245864152908325, -0.8557646870613098, -0.8804457187652588]","[-0.6560057997703552, -0.4994949996471405, 0.2760597765445709, 0.10103502869606018, 0.7205690741539001, -1.9756674766540527, 2.1400537490844727, -0.9336712956428528, -1.3240113258361816, 0.5061888694763184, -0.2630517780780792, 0.8376408219337463, -0.5633255243301392, -2.2879536151885986, 2.323723793029785, -2.494899034500122, -2.223745346069336]",1
"[0.5194913744926453, -0.7763782739639282, 1.7036716938018799, -1.2640498876571655, -0.875148594379425, -2.216695785522461, 1.8733710050582886, -2.653481960296631, -1.354717493057251, -1.3801653385162354, -0.614679753780365, 0.7691525220870972, 1.0348167419433594, -2.461376190185547, 1.9245864152908325, -0.8557646870613098, -0.8804457187652588]","[-1.1032679080963135, -0.3824160695075989, -1.7720601558685303, 0.20149476826190948, 0.7382836937904358, -1.131594181060791, 1.9927504062652588, 0.9065290093421936, -0.2741653621196747, -0.2301316112279892, -1.3074885606765747, -0.2787795066833496, -1.4977209568023682, -1.9732334613800049, 1.6656620502471924, -1.5501809120178223, -1.6603386402130127]",0
"[0.5194913744926453, -0.7763782739639282, 1.7036716938018799, -1.2640498876571655, -0.875148594379425, -2.216695785522461, 1.8733710050582886, -2.653481960296631, -1.354717493057251, -1.3801653385162354, -0.614679753780365, 0.7691525220870972, 1.0348167419433594, -2.461376190185547, 1.9245864152908325, -0.8557646870613098, -0.8804457187652588]","[-2.642812728881836, 1.3228412866592407, 0.10371469706296921, -1.0375038385391235, -0.03783119469881058, -0.10662582516670227, 2.046518325805664, -2.22906494140625, -1.4310640096664429, -1.8282314538955688, -0.17406222224235535, 0.8527419567108154, -0.8892636895179749, -2.6466479301452637, 1.604357123374939, -2.2694814205169678, -1.9090945720672607]",0
"[0.5194913744926453, -0.7763782739639282, 1.7036716938018799, -1.2640498876571655, -0.875148594379425, -2.216695785522461, 1.8733710050582886, -2.653481960296631, -1.354717493057251, -1.3801653385162354, -0.614679753780365, 0.7691525220870972, 1.0348167419433594, -2.461376190185547, 1.9245864152908325, -0.8557646870613098, -0.8804457187652588]","[-1.4210041761398315, -0.2890748083591461, 0.16696520149707794, 0.8102179169654846, 0.30135348439216614, -1.9494657516479492, 1.7782007455825806, 0.11099836230278015, -1.0635781288146973, -1.2482569217681885, -1.1439802646636963, -0.08045090734958649, -1.165489912033081, -2.1138064861297607, 2.023772954940796, -1.9149177074432373, -1.6430988311767578]",0
"[0.5194913744926453, -0.7763782739639282, 1.7036716938018799, -1.2640498876571655, -0.875148594379425, -2.216695785522461, 1.8733710050582886, -2.653481960296631, -1.354717493057251, -1.3801653385162354, -0.614679753780365, 0.7691525220870972, 1.0348167419433594, -2.461376190185547, 1.9245864152908325, -0.8557646870613098, -0.8804457187652588]","[1.4098231792449951, -1.1555085182189941, 1.656521201133728, -2.6465718746185303, 0.16110628843307495, -1.8718737363815308, 2.119198799133301, -2.7533419132232666, -2.314283609390259, -0.9363667368888855, -2.037738800048828, 0.16371771693229675, 0.3252639174461365, -3.066394090652466, 2.459322214126587, -1.0611851215362549, -1.8084149360656738]",0
"[0.5194913744926453, -0.7763782739639282, 1.7036716938018799, -1.2640498876571655, -0.875148594379425, -2.216695785522461, 1.8733710050582886, -2.653481960296631, -1.354717493057251, -1.3801653385162354, -0.614679753780365, 0.7691525220870972, 1.0348167419433594, -2.461376190185547, 1.9245864152908325, -0.8557646870613098, -0.8804457187652588]","[1.3649128675460815, -0.9948980212211609, 1.0507056713104248, -2.062549352645874, 0.29872751235961914, -2.84124493598938, 1.777508020401001, -2.76625657081604, -0.9833438992500305, -2.0122604370117188, -0.7620651125907898, -0.04261127486824989, 0.8643728494644165, -2.276834011077881, 2.0253214836120605, 0.5203649997711182, -1.1611520051956177]",0
"[0.3662497103214264, 1.1948437690734863, 0.5645925998687744, -2.637619972229004, -1.5018296241760254, -2.6450181007385254, 2.424023389816284, -3.2328875064849854, -0.25940075516700745, -1.020601511001587, 0.7917262315750122, 0.02973833493888378, 1.6734123229980469, -2.6957216262817383, 2.8859736919403076, -1.9525853395462036, -1.263199806213379]","[-0.5099266767501831, -0.06029241532087326, -0.36057552695274353, -1.2139705419540405, 0.66082763671875, -0.568588376045227, 1.8834773302078247, -1.6531490087509155, -1.2362737655639648, 0.6950423717498779, -0.8175539374351501, 0.8673079013824463, 2.1230404376983643, -2.651740074157715, 2.577484369277954, -2.229231119155884, 0.3036244511604309]",1
"[0.3662497103214264, 1.1948437690734863, 0.5645925998687744, -2.637619972229004, -1.5018296241760254, -2.6450181007385254, 2.424023389816284, -3.2328875064849854, -0.25940075516700745, -1.020601511001587, 0.7917262315750122, 0.02973833493888378, 1.6734123229980469, -2.6957216262817383, 2.8859736919403076, -1.9525853395462036, -1.263199806213379]","[-0.42224109172821045, -1.383415699005127, 1.5684962272644043, -1.210769772529602, 1.2320165634155273, -1.583458662033081, 1.7615405321121216, -2.183290481567383, -0.9022947549819946, -0.8476447463035583, -1.3648501634597778, 1.0214011669158936, 0.6585810780525208, -2.5088307857513428, 1.7954713106155396, -1.3751425743103027, -0.3602631092071533]",1
